renda,consumo,valor,maquina
4575.95,1117,.0283348254,1
3009.03,7,3.152857143,1
1432.98,151.6666667,.0888791209,0
380,3.333333333,3.738,1
1837.31,3.333333333,3.738,1
1581.45,3.333333333,3.6,1
1750.18,3.333333333,3.6,1
430.72,7,8.995714286,0
1078.32,3.333333333,3.6,0
688.98,3.333333333,3.738,0
657.38,3.333333333,3.738,0
1337.04,3.333333333,3.117,1
638.3,3.333333333,3.738,0
1811.3,4.666666667,4.086428571,1
755.28,.3333333333,37.38,0
1692.6,6,4.19,0
2560.61,4.666666667,4.086428571,0
781.76,233.3333333,.024,0
1632.84,3.333333333,3.147,0
1208.49,3.333333333,3.147,1
630.6,7,8.995714286,0
8681.28,3.333333333,3.147,1
6905.97,3.333333333,3.147,1
3815.43,3.333333333,3.147,1
511.96,3.333333333,3.147,1
1124.82,376,.0278989362,0
4027.48,3.333333333,2.922,0
591.26,3.333333333,3.009,0
1044.17,3.333333333,2.811,0
1646.29,3.333333333,3.111,1
1207.03,3.333333333,2.811,0
867.42,3.333333333,2.811,0
657,3.333333333,3.111,0
1034.19,3.333333333,2.811,0
561.75,3.333333333,2.811,0
1024.65,3.333333333,3.111,0
872.9,10,1.077,1
988.85,3.333333333,3.117,1
2045.97,233.3333333,.024,1
4187.73,3.333333333,3.117,1
621.2,3.333333333,3.117,1
3438,3.333333333,3.738,1
380.42,3.333333333,3.738,1
1718.93,3.333333333,3.738,1
1200,4,9.25,1
639.33,3.333333333,3.147,0
621.25,3.333333333,3.738,0
1081.93,3.333333333,3.738,0
441.59,3.333333333,3.147,0
446.67,3.333333333,3.738,0
3908.51,3.333333333,3.747,0
1121.53,3.333333333,3.702,1
773.61,3.333333333,3.738,0
1886.99,3.333333333,3.747,0
1920.6,3.333333333,3.747,0
1285.19,3.333333333,3.747,0
1683.33,3.333333333,2.4,1
5593.46,3.333333333,1.599,0
2045.11,12.66666667,.7468421053,1
714.58,12.66666667,.7468421053,1
4964.42,3.333333333,3.411,1
3046.26,3.333333333,7.527,1
3315.51,3.333333333,4.704,1
1594.77,3,4.666666667,0
2967.9,11.33333333,6.45,1
4847.13,7.333333333,5.420454545,1
2499.18,6.333333333,5.131578947,1
2618,5.333333333,4.974375,1
4849.74,3.666666667,4.363636364,1
2918.33,6.666666667,2.202,1
837.23,3.333333333,4.284,1
7518.47,7.666666667,5.483478261,1
2533.79,7.666666667,5.52,0
2732.13,10,6.201,1
3498.97,13.33333333,4.5,1
2027.08,4.666666667,4.32,1
5087.49,3.333333333,5.04,1
1258.48,6.666666667,3.1545,0
1366.07,3.333333333,4.704,0
3516.51,6.666666667,5.8995,0
2441.05,6.666666667,6.5835,0
3966.45,3.333333333,4.746,0
969.33,4,5.04,1
524.13,3.333333333,4.131,1
1608.13,16.66666667,3.9894,1
8242.77,3.333333333,4.2,0
3340.26,6.666666667,5.1075,1
8628.35,21,5.139047619,1
13421.69,20.33333333,8.537704918,1
3525.63,7.333333333,5.375454545,1
3706.12,4.666666667,15.04285714,1
6920.2,4.333333333,3,1
7627.94,3.333333333,4.704,1
3061.27,6.666666667,5.196,1
1054,3.333333333,4.704,1
7064.81,3.333333333,4.284,1
1617.48,7.333333333,1.090909091,1
5715.55,6.666666667,4.848,1
1510.35,3.333333333,4.242,1
2138.67,4.333333333,4.615384615,0
3164.31,22.66666667,1.764705882,1
2728.63,14.33333333,1.255813953,1
2495.01,60.66666667,1.153846154,1
3791.71,7.333333333,5.454545455,1
1741.28,16.66666667,5.3604,1
4579.01,3.333333333,4.2,0
1710.06,3.333333333,2.94,1
4725.56,6.666666667,4.5,1
8479.13,10,6.201,1
2343.7,6.333333333,5.052631579,1
816.75,6.666666667,5.202,0
14719.37,6.666666667,5.1,1
5430.55,8.333333333,5.8008,0
2681.64,3.333333333,4.284,0
4789.22,9.333333333,6.428571429,1
4426.63,3.333333333,4.2,1
2875.49,6.666666667,4.29,1
1117.57,4.666666667,4.774285714,0
1173.66,3.333333333,3.411,1
1840,.6666666667,58.32,1
704.13,4,3.965,0
659,1.666666667,3.42,0
1781.7,6.666666667,10.2705,0
733.08,4.666666667,4.32,0
1101.22,1.666666667,3.42,0
1366.96,6.666666667,5.202,1
3170.63,10.66666667,5.625,1
2636.28,3.333333333,4.284,1
1393.53,4,5,1
1072.54,4,3.965,1
3835.95,3.333333333,4.2,0
1562.5,3.333333333,7.692,1
1086.22,6.666666667,5.451,1
1429.85,16.66666667,.672,0
242.88,10,.672,0
456.53,4.666666667,4.32,1
961.96,3.333333333,3.411,1
2091.93,3.333333333,6.813,1
1154.78,3.333333333,2.016,1
707.03,3.333333333,4.446,0
595.66,4,3.965,0
932.26,3.333333333,4.704,1
671.36,3.333333333,4.284,0
2398.33,3.333333333,3,0
2770.3,3.333333333,4.284,0
2067.09,1.666666667,2.94,1
834,3.333333333,4.2,0
836.51,3.333333333,3,0
315.55,3.333333333,3,0
2277.07,4.333333333,3,0
2702.26,10,1,1
1016.08,3.333333333,4.2,0
12648.76,6.666666667,6,0
917.62,3.333333333,4.2,0
2708.04,3.333333333,3.6,1
1058.77,3.333333333,4.8,0
2852.41,3.333333333,10.2,0
3031.06,3.333333333,2.67,0
4187.3,7,6.021428571,1
5261.14,5.333333333,3.845625,0
841.79,8.666666667,1.77,1
2075.21,4.333333333,3.54,0
5030.78,3.333333333,18.405,0
2407.75,3.333333333,5.292,1
3616.5,3.333333333,26.52,1
1363.32,3.333333333,2.706,1
4783.58,16.66666667,3.264,0
755.58,3.333333333,4.2,0
2008.3,6.666666667,5.202,1
655,10,1.75,0
1066.43,16.66666667,1.98,0
1730.06,6.666666667,5.304,1
684.4,10,4.2,0
2346.91,3.333333333,2.997,0
3253.99,20,5.19,1
1363.81,6.666666667,5.202,1
724.5,6.666666667,5.202,0
3871,10,6.08,1
3145.09,3.333333333,3.264,0
4554.59,6.666666667,5.1075,1
929.53,.3333333333,151.2,1
10759.55,8.666666667,2.756538462,1
1609.38,1.666666667,3.42,0
1195.93,3.333333333,3.411,0
1690.69,6.666666667,5.1,0
1198.23,3.333333333,4.2,0
1499.3,6.666666667,5.202,0
1273.13,3.333333333,4.56,0
1168.07,8.333333333,2.04,0
1465.12,8.333333333,2.04,1
1239.26,3.333333333,5.292,0
1527.33,3.333333333,4.2,0
15536.93,6.666666667,5.1,1
1521.79,6.666666667,4.8,1
480,3.333333333,2.7,0
4140.4,10,1.4,0
1300.29,10,1.735,1
237.92,10,1.058,0
1114.68,10,1.5,0
672.38,20,1.7305,0
932.9,10,1.405,0
809.85,10,1.405,0
5100.18,20,2.128,0
1954.09,30,2.031,0
4305,50,1.4336,0
2185.55,50,1.408,1
2342.44,16.66666667,3.9894,0
1136.84,3.333333333,3.057,1
1958.22,6.666666667,5.202,1
2703.4,6.666666667,5.1,1
1147.83,25,.866,1
6917.92,3.333333333,7.125,1
2056.85,4,5.83,0
725.43,3.333333333,2.43,0
1325.8,3.333333333,3.75,0
1325,3.333333333,3.411,0
1552.58,3.333333333,5.4,0
368.31,3.333333333,5.49,0
938.06,3.333333333,3.15,0
525.04,3.333333333,6,0
1078.07,3.333333333,5.595,0
1271.56,3.333333333,3,0
4120.76,3.333333333,4.2,0
1354.31,3.333333333,3,1
1775.84,3.333333333,3.9,0
1159.55,3.333333333,4.356,0
934.66,3.333333333,2.94,0
902.37,3.333333333,4.2,0
4039.66,10,1.12,0
938.68,41.66666667,.144,0
1708.92,10,1.12,1
730.33,10,1.12,0
22036.84,10,4.946,0
14994.48,10,4.946,1
6101.15,6.666666667,4.4895,1
8345.44,6.666666667,4.4895,1
33899.42,5,4.354,1
673.4,3.666666667,2.727272727,0
875,33.66666667,.297029703,0
621.8,5,2,0
882.36,4,2.5,0
1460.5,40,.25,0
830.84,24.33333333,.4109589041,0
2358.87,10,1.12,0
1545.84,4,3.5725,0
912.52,4,3.85,0
1519.87,4,3.5,0
2470.64,4,3.725,0
1966.25,4,3.75,0
588.16,4,3.625,0
589.95,4,3.825,0
830,41.66666667,.144,0
548.6,2777.333333,.0186293807,0
17418.43,6.333333333,3.571578947,1
4085.25,5,6.566,1
3311.97,53.33333333,1.063125,1
2709.96,13.66666667,3.965121951,1
2009.15,6.666666667,4.2,0
2905.66,4,5.32,1
6685.53,8.333333333,10.4832,1
9120.41,10,6.687,1
1980.84,5,6.496,1
1681,3.333333333,3.696,1
689.2,8.333333333,3.8976,0
1235,66.33333333,.2464824121,1
1829.17,15,5.450666667,1
7497.27,13.33333333,4.452,1
4488.47,6.666666667,4.083,1
1747,5.333333333,4.05,0
1020.3,218.3333333,.0682442748,1
8886.45,5,5.148,1
6278.23,8.333333333,3.24,1
18078.13,6.666666667,3.75,1
29740.64,8.333333333,4.8,1
12282.06,10,4.5,1
4582.45,5,35.6,1
37147.25,3.333333333,4.5,1
4075.43,3.333333333,4.5,0
3789.48,3.333333333,6,1
1413.41,7.666666667,6.260869565,0
1130,5,3.6,0
2236.31,4,2.7775,1
4012.65,5,7,1
1089.5,5,4,0
1063.17,8.333333333,3.9756,1
398.13,6.666666667,4.872,0
3429.46,8.333333333,6.4644,1
2201.93,6.666666667,4.35,1
3061.23,4,4.75,1
1357,10,1.1,1
9838.28,9,6.144444444,1
4378.69,9.666666667,3.465517241,1
751.33,6.666666667,4.872,1
7787.89,6.333333333,3.571578947,1
3713.83,333,.1801801802,1
2164.36,8.333333333,15,1
1600,333,.2162162162,1
11352,333,.1051051051,1
1066.48,6.666666667,4.872,0
1515.73,6.666666667,4.872,1
3715.34,16.66666667,1.2096,1
3270.8,16.66666667,3.8976,1
9693.93,8.333333333,3.9756,1
4788.83,3.333333333,3.696,1
3295.63,8.333333333,3.8976,1
1228.96,6.333333333,3.571578947,1
1876,8.333333333,2.472,1
6710,8.333333333,3.48,1
1211,2.666666667,4.125,0
1555.14,8.333333333,3.48,1
3371.38,8.333333333,3.48,0
3623.64,6.666666667,3.3105,1
10207.5,10.33333333,5.91,1
21955.47,10,2.9,1
3332.27,3.333333333,7.2,0
721,4,3,1
2855.67,6.333333333,3.571578947,1
4052.62,8.333333333,3.588,1
347.58,12.66666667,5.131578947,0
3583,8.333333333,3.588,1
5074.89,9.333333333,3.857142857,1
2807.44,8.333333333,3.4872,1
3912.51,6.666666667,4.872,0
3022.56,6.666666667,5.04,1
1898.97,6.666666667,4.872,1
1113.92,50,.6496,1
1712.88,6.666666667,4.704,1
1270.36,8.333333333,3.906,1
1536.47,6.666666667,4.872,1
5345.2,8.333333333,3.6888,1
1674.15,6.666666667,3.75,1
421.67,3.333333333,3.3,1
2725.89,8.333333333,3.99,1
1719.02,3.333333333,3.3,0
937.66,3.333333333,3.78,1
1401.66,8.333333333,3.99,0
4615.69,8.333333333,3.99,1
5424.26,3.333333333,3.843,1
797.66,1.666666667,7.392,1
4381.74,3.333333333,2.1,1
617.5,3.333333333,3.78,0
1253.63,3.333333333,3.6,1
1093,3.333333333,2.1,1
423.32,3.333333333,3.6,1
3378.5,3.333333333,10.365,0
6807.18,3,12.08666667,0
2073.28,4,14.6775,0
518,2.666666667,14.29125,0
2075,5,11.536,1
4644.88,8.333333333,14.28,1
2118.43,2,17,0
1761.32,4.333333333,15.96230769,0
3820.7,2,11.02,0
816.75,14.33333333,13.22651163,0
2789.91,4.333333333,6.138461538,0
846.68,2,16.965,0
1141.96,14.33333333,13.22651163,0
2651.31,5,9.508,1
8937.43,7,7.248571429,0
773.93,3.666666667,10.21636364,1
941.49,4,6.1225,0
1039.45,2.666666667,7.2075,0
1328.25,2,11.73,0
795.87,4.333333333,10.82769231,0
435.75,2,6.25,0
2348.97,9,8.444444444,0
1660.13,10.33333333,5.555806452,0
1234.62,3.333333333,5.928,0
3773.32,3.666666667,5.784545455,0
466.5,1.333333333,7.2,0
201.8,2.333333333,7.92,0
1487.87,4.333333333,5.960769231,0
1109.06,4,5.83,0
9991.15,9.333333333,6.642857143,0
1306.63,4.333333333,5.960769231,0
550.57,3.333333333,5.601,0
2847.88,3.333333333,10.386,0
3428.17,1,35.07,0
1603.25,4.333333333,10.88538462,0
1999.73,4.333333333,10.72846154,1
3352.75,10,15.912,1
593.92,1.666666667,13.2,0
5452.06,10.33333333,11.28774194,0
3206.5,3.333333333,10.14,0
1645.83,7.333333333,16.22454545,0
2483.29,4.333333333,11.17846154,1
2994.03,4.666666667,11.36785714,1
4346.28,8.666666667,36.34846154,1
5260.66,5.666666667,10.81941176,0
1027.8,4.333333333,8.076923077,0
515,3,7.266666667,0
667,4.333333333,18.15,0
1914.75,20.66666667,1.379032258,0
1121.31,3.333333333,3.63,0
2209.42,7.666666667,3.313043478,0
1557.63,3.666666667,6.9,0
1050.75,3.333333333,5.49,0
1087,4.666666667,11.36785714,0
1589.27,6.666666667,4.875,0
959,5,5.12,0
1241.24,3.333333333,5.49,0
4282.16,6.333333333,7.218947368,1
1060,3.666666667,6.122727273,0
1315.61,3.666666667,5.675454545,1
1525.5,7,5.898571429,1
2162.83,4,16,0
876.5,6.666666667,5.7525,0
2841.96,3.333333333,5.79,0
1190,3.333333333,5.7,0
3609.83,4.666666667,6.370714286,1
267.08,3.666666667,6.109090909,0
1495.28,3.333333333,5.919,1
1177.5,3.333333333,13.407,0
1833.4,4,5.3075,0
4459.43,6.666666667,5.418,1
731,3.333333333,7.935,1
3660.51,5.666666667,7.394117647,1
2099.25,1.666666667,9,1
10769.28,5.333333333,11.44875,0
3791.25,3.666666667,10.21636364,1
7757.88,6.666666667,17.853,0
777.35,5,4.68,0
1266.75,8.333333333,10.9512,0
1203.74,3.333333333,9.882,0
1908.6,7.333333333,8.454545455,0
3210.27,7.333333333,10.72363636,1
21754.09,2,9.15,1
15234.08,3.333333333,12.345,0
2740.85,9.333333333,15.32785714,1
3023.23,5.333333333,12.63,1
2524.33,5.333333333,11.70375,0
2108,3.333333333,10.386,0
4323.72,3.333333333,6.243,1
7507.22,12.33333333,20.41297297,1
4693.13,6,12.425,0
2177.86,3.333333333,10.854,0
765.87,3.333333333,5.49,0
1152,3.333333333,5.49,1
586.25,3.333333333,2.1,1
1660,8,6.4475,0
1007.4,3.333333333,5.49,0
2489.58,3.666666667,6.894545455,0
1250,3.333333333,5.601,0
5565,3.333333333,5.49,0
999.33,3.333333333,6.756,0
711.78,4.666666667,10.24928571,0
1115.85,3.333333333,5.49,1
2230.38,6.666666667,7.035,0
1104.58,3.666666667,5.091818182,0
1713.14,3.333333333,5.49,0
1363.58,3.333333333,5.49,0
1269.18,3.666666667,6.016363636,0
1469.85,3.333333333,6.03,1
990,5,6.78,1
3203.33,4.666666667,6.072857143,1
865.97,3.333333333,6.03,0
3532.87,9,8.75,1
4752.56,5,6.93,0
261.66,1.666666667,4.47,0
386.16,4.666666667,6.315,0
2882.89,4,5.9475,0
855.99,5.333333333,6.51375,0
922.95,3.666666667,5.675454545,1
1476.67,3.333333333,5.79,0
386.09,4.333333333,5.960769231,0
721,1.666666667,11.802,0
1476.37,3.333333333,5.49,0
1378.92,7,7.248571429,0
2037.25,3.666666667,9.425454545,0
1071.85,10.66666667,5.600625,0
402.83,3.333333333,5.544,1
1246.52,10,5.665,0
872.35,3.333333333,7.686,0
1999.58,10.66666667,8.9409375,1
775.82,4.666666667,8.715,0
2612.15,1,18.3,1
3876.46,4,5.83,1
2051.98,4,5.83,0
1425.44,7,7.674285714,1
624.86,3.333333333,5.901,0
4749.26,3.333333333,5.601,1
988.24,5,6.17,0
2140.68,4.333333333,10.67769231,0
2027.59,4.666666667,6.072857143,1
1913.68,5.333333333,6.38625,1
1351.82,3.333333333,6.696,1
3125.84,5.666666667,6.577058824,0
3631.08,1.666666667,15.372,0
3419.79,4,8.1625,0
870.97,6.666666667,9.849,0
955.61,4.666666667,8.860714286,0
389.13,4.666666667,8.502857143,0
1541.31,2.666666667,4.1325,0
7736.94,4.333333333,5.960769231,1
1264.99,3.333333333,6.291,0
3930.17,8,7.7825,0
457.85,.6666666667,27.45,0
2307.15,8,5.83,0
656.15,3,6.556666667,0
767.43,1.333333333,14.0025,0
1726.25,3,6.433333333,0
5344.92,4.666666667,6.072857143,0
1036.8,1.666666667,10.98,0
6935.65,3.666666667,6.220909091,1
423.08,2.333333333,8.001428571,0
1825,5,8.638,0
3773.88,4.666666667,12.675,0
2428.44,9,8.335555556,0
1236.13,2.666666667,6.8625,0
4401.01,5.333333333,9.309375,0
2051.78,5,6.17,0
1733.1,6.666666667,10.305,0
3603.39,5.666666667,10.35176471,0
481.73,1.333333333,19.665,0
725.23,3.333333333,2.1,0
590.76,4.666666667,6.396428571,0
952.75,2.666666667,7.38375,0
1249.5,1,18.89,0
957.98,2.333333333,3,0
612.17,2,9.15,0
1734.16,2,3.5,0
1057.61,6,7.705,0
1164.84,2.666666667,8.835,0
1254.12,4,6.405,0
2771.15,4.666666667,6.377142857,1
2292.56,5.333333333,6.705,0
1329.3,3,6.756666667,0
838.63,4,5.9475,0
425.19,5.333333333,10.1475,0
1279.73,5,6.17,0
1671.01,2,9.845,0
1738.22,4.666666667,6.424285714,0
1269.28,2.333333333,7.842857143,0
777,3.333333333,5.04,0
3163.09,5,6.478,0
2039.77,3.666666667,5.315454545,0
4162.33,10,4.313,0
5098.93,5,4.524,0
1124.14,9,3.888888889,1
1346.49,7.333333333,3.366818182,1
1644.08,21,2.233333333,1
1554.56,3.666666667,5.901818182,1
1592.69,8,5.02,0
3684.88,4.333333333,6.96,1
1303.66,3,5.926666667,0
1171.39,3.333333333,6.15,0
2649.77,4.333333333,5.960769231,0
803.24,4.666666667,6.287142857,0
740.87,1,18.3,0
958.34,1.666666667,4.302,0
1429.89,6,10.86166667,0
1858.48,5,7.076,0
1053.76,6.666666667,2.391,1
1000.77,3.333333333,3.696,0
2033.15,6.666666667,2.391,1
1421.4,6.666666667,2.3925,0
1424.38,6.666666667,2.409,1
4956.51,6.666666667,2.322,1
550.57,6.666666667,2.4615,0
1480.33,6.666666667,2.4015,1
1883,6.666666667,2.4015,0
1687.14,6.666666667,2.322,0
851.91,5,2.28,0
1356,6.666666667,2.403,0
1467.64,4,2.1875,0
1054.75,4,2.1875,0
1150.26,4,2.2125,0
648.58,1.333333333,4.44,0
590.78,2.666666667,2.13375,0
3174.72,1.333333333,4.2675,0
3578.99,4,2.1075,0
3301.45,4.333333333,1.89,0
703.4,3.666666667,1.8,0
8350.18,1.666666667,3.678,0
217.29,1.666666667,3.678,0
513.15,11,2.606363636,0
1446.67,6.333333333,8.412631579,1
825.17,4.666666667,5.625,0
955.3,5,4.898,0
607.68,4,6.1225,1
1380.4,6.333333333,6.937894737,0
1079.3,3.333333333,5.655,0
596.85,4,5.05,0
1345.94,1,18.48,0
559.5,2.333333333,8.592857143,0
158.65,3.333333333,5.49,0
5352,1.666666667,11.58,0
1216.81,3,6.563333333,0
4147.81,4,6.0625,0
4312.74,3,6.343333333,0
624.19,2,9.695,0
372.14,2,4.115,0
1696.42,4,5.83,0
3419.03,2.333333333,10.98,0
2891.36,2.666666667,10.98,1
1368.11,3.666666667,6.079090909,0
70.58,2,5.98,0
587.9,1.666666667,6.576,0
2993.73,1.666666667,10.98,0
14302.61,55,4.527636364,1
6136.02,24.33333333,4.602739726,1
2975.22,14.33333333,3.348837209,1
5713.75,20,3.58,0
15691.64,53.33333333,3.1306875,1
6527.27,28.66666667,4.186046512,1
6722.58,18,4.382777778,1
1868.3,12.66666667,4.995789474,1
683.16,12,1.5,1
1114.41,11.66666667,2.556857143,1
771.43,26.33333333,2.234050633,1
2309.29,3.333333333,5.916,1
465.5,8.666666667,4.730769231,0
1360.18,13.33333333,4.05,0
748.84,11.66666667,4.628571429,0
830,13,3.230769231,1
995,9.333333333,1.960714286,1
761.38,9,5.501111111,1
453.8,10.33333333,2.389354839,0
2389.02,4.666666667,6.402857143,0
305.95,3.333333333,5.907,0
488.6,3,5.16,0
822,4,5.83,0
1659.05,4.333333333,4.802307692,0
699.6,5,5.52,0
495.8,7.333333333,7.442727273,0
1319.8,4.666666667,6.402857143,0
2182.38,7.333333333,8.923636364,0
1484.92,6.666666667,2.322,1
552.91,2.333333333,6.428571429,0
1328.24,3,5.16,0
2262.04,6.666666667,2.322,0
1233.01,6.666666667,2.412,0
586.25,3,5.16,0
4617.02,5,3.096,0
617.78,3.333333333,5.49,0
515.29,3.333333333,5.49,0
1396.53,3.333333333,5.49,0
1176.69,3.666666667,11.04,0
847.67,3.333333333,2.892,0
762.21,3.333333333,6.378,0
182.52,3.333333333,5.472,0
597.58,4.333333333,5.960769231,0
1295.15,4.666666667,6.162857143,0
2883.83,11.66666667,8.487428571,0
1013.5,4.666666667,6.072857143,0
484.5,4,11.725,0
353.08,3.333333333,2.1,0
1136.3,5.333333333,3.375,0
818.8,3.666666667,5.675454545,0
832.07,4,5.83,0
720.68,3,6.613333333,0
2040.93,6.666666667,8.187,0
1002.99,5.333333333,6.38625,0
240.36,2,4.08,0
498.09,3,2.72,0
532.47,3,6.866666667,0
2158.77,6,6.746666667,0
827.7,2.666666667,6.8625,0
689.38,5,6.37,0
950.2,4,5.83,0
1141,7.666666667,7.62,0
1508.46,6,7.061666667,0
850.44,6.333333333,7.196842105,0
1447.87,10.33333333,1.770967742,1
1759.26,12,1.8175,0
775.36,11,1.891818182,0
1508.28,13,1.986923077,0
1271.5,10,1.969,0
1135.3,9.333333333,1.966071429,1
333.33,8.333333333,2.3076,0
4256.79,6,7.151666667,0
3084.58,4,6.1775,0
642,6.333333333,7.207894737,0
4307.44,4,6.08,0
1772.75,8,7.7825,0
4314.42,3.333333333,5.79,0
1226.83,6,6.746666667,0
7013.72,7.666666667,7.62,0
981.14,4.333333333,5.960769231,0
2051.94,4,11.05,0
9715.22,10.33333333,9.232258065,0
2676.87,2.333333333,8.001428571,0
4261.71,4.666666667,9.21,0
744.67,4.333333333,6.461538462,0
5659.45,7.666666667,7.62,1
3204.52,6,7.576666667,0
2479.25,13.33333333,7.035,0
6705.79,6.666666667,7.035,0
1198,28.33333333,2.746235294,1
665.56,7.666666667,3.40173913,0
3355.4,15.33333333,5.505652174,1
792.07,10,3.362,1
817.3,12,1.983333333,0
1161.95,13,2.769230769,1
1309.48,16,2.625,0
1389.5,13.66666667,3.87804878,0
912,13,2.823076923,0
1763.54,9.666666667,4.106896552,0
5008.52,4,2.9025,1
898.24,.6666666667,15.675,0
3528,7.333333333,3.96,0
1384.61,3.666666667,4.074545455,0
3379.63,7.333333333,3.99,0
400,7.333333333,3.503181818,0
344.08,3.333333333,5.4,0
2296.56,7.666666667,3.40173913,0
575.52,3.333333333,6,0
710.75,2,9.39,0
3866.81,3.666666667,9.289090909,1
2068.33,6.666666667,12.9,0
1161.84,5.666666667,6.854117647,0
1538.12,4.666666667,6.072857143,0
1259.55,1.333333333,13.725,0
2249.43,4,5.83,0
2409.12,3.333333333,5.4,0
756.02,3,6.69,0
2780.1,3.333333333,5.601,0
1128.88,3.333333333,5.7,0
1014.4,3.333333333,2.1,0
670.33,3.333333333,5.1,0
1369.67,3.333333333,5.1,0
806.03,3.333333333,5.4,0
3221.43,5.666666667,6.582352941,0
1123.73,5.333333333,6.38625,0
1930.6,4.333333333,6.549230769,0
7026.63,6,7.41,0
925.57,4.333333333,5.960769231,0
1397.6,2.333333333,8.614285714,0
611.85,3.333333333,5.49,0
3718.07,4.333333333,10.61538462,0
3558.41,8,6.62625,0
10515.06,9,6.772222222,1
1807.35,7.333333333,13.52863636,0
1740.07,9.333333333,5.4375,0
4633.64,3.333333333,6.243,1
4442.72,3.333333333,6.606,0
1008.02,3.333333333,5.4,0
983.54,3.333333333,5.49,0
1998.53,6.666666667,5.7525,0
1798.3,3.333333333,6.996,0
1871.44,6,8.475,0
1560.45,3.666666667,6.36,0
998.96,6.666666667,16.122,0
6293.77,6,8.761666667,0
3866.55,2.666666667,7.5375,0
989.81,1.333333333,5.25,0
2506.96,2.333333333,3,0
1431.7,2,10.05,0
1552.75,2,4,0
2219.3,2,9.15,0
971.82,4,6.405,0
243.85,2.666666667,3.435,0
2226.33,4,5.325,0
1261.6,6,2.153333333,0
564.33,5.666666667,2.138823529,0
916.59,6.666666667,2.4495,0
1574.1,6.666666667,2.334,0
1097.07,5.333333333,2.06625,0
1608.71,6.666666667,2.154,0
678.75,4.666666667,2.318571429,0
3465.04,8.333333333,2.502,0
1178.2,2.333333333,2.498571429,0
473.25,5.333333333,2.0925,0
1014.12,3.666666667,1.759090909,0
308.67,2,3.57,0
657.6,3.666666667,5.822727273,0
615,6.666666667,2.745,0
848.26,4.333333333,6.108461538,0
341.9,2.333333333,3.068571429,0
1095.36,3.333333333,5.607,0
750,2.666666667,6.4125,0
532.38,3.333333333,5.49,0
1038.91,3.666666667,5.781818182,0
1017.38,2.333333333,8.781428571,0
1024.06,1,20.1,0
796.04,1.666666667,12.66,0
332.78,2.333333333,3,0
1164,1.333333333,5.37,0
592.43,2,3,0
2264.78,4.666666667,6.072857143,0
5667.99,7.666666667,7.863913043,1
3632.51,6.333333333,6.996315789,0
710.05,5.333333333,7.621875,0
588.8,4.666666667,6.222857143,0
513.52,3.666666667,6.169090909,0
3138.74,5,6.17,0
1535.6,4.666666667,6.672857143,0
507.1,3.333333333,5.994,0
1422.73,3.333333333,5.766,1
6817.96,4,5.1775,1
1517.36,3.333333333,6.081,0
550.68,3.333333333,5.601,1
2112.64,4.333333333,6.793846154,1
1855.37,5.333333333,6.51375,0
3372.9,8.333333333,11.9952,1
1895.35,5,9.508,1
1100.6,3,6.1,0
390.14,4.666666667,6.398571429,1
2011.51,9.333333333,7.285714286,1
449.58,4.666666667,6.072857143,1
664.33,3.333333333,5.388,1
3200.48,6,7.083333333,1
2662.88,3.333333333,5.766,0
987.5,4.333333333,5.852307692,0
764.62,3.666666667,5.203636364,0
1209.28,4,4.62,1
2235.99,3.333333333,5.544,1
4740.54,3.333333333,7.848,1
18022.44,10.33333333,9.110322581,1
6335.48,40,5.08025,1
1880.23,3.333333333,5.49,1
2365.38,8.333333333,8.5032,1
5011.32,7.333333333,9.515454545,1
8389.86,6,4.723333333,0
597.99,6.666666667,5.7495,0
5252.59,5.666666667,7.886470588,1
2688.68,3.333333333,5.607,0
2683.45,6.333333333,3.977368421,0
2374.45,2.666666667,7.06875,1
5553.46,3.333333333,9.969,1
8679.59,8.333333333,10.608,1
1895.95,3.333333333,5.49,0
2931.1,3.333333333,5.49,0
1268.96,3.333333333,5.898,0
10726.13,7,4.407142857,0
176.31,3.333333333,5.49,0
962.45,3.333333333,5.49,0
3279.28,4.666666667,6.366428571,0
2107.99,4,11.25,0
1287.23,1.666666667,11.214,0
740.39,2.666666667,2.625,0
14822,6.666666667,7.905,1
4945.97,7.666666667,7.733478261,0
2383.35,12,1.983333333,1
5584.62,3.333333333,5.49,0
2540.75,3.333333333,5.901,1
2082.16,3.333333333,7.035,0
5150,7.666666667,7.827391304,0
2181.54,4,6.1025,1
18232.32,17.66666667,13.05792453,1
1835.98,2,10.035,0
1531.26,1.333333333,14.0025,0
2772,3.666666667,5.675454545,1
4835.24,13.66666667,12.8597561,1
2493.75,5,6.102,1
1701.42,4.333333333,15.76153846,0
8296.53,11.66666667,14.09828571,1
7890.51,9.666666667,10.91689655,1
1447.79,1.333333333,14.0175,0
4804.6,12.33333333,10.22594595,0
2052.65,3.333333333,10.386,0
5261.85,5.666666667,6.877058824,1
5594.7,10.66666667,9.478125,1
2328.81,5,11.106,1
122.4,4.666666667,5.678571429,0
2772.3,5,6.17,1
1270.56,3.666666667,5.454545455,1
1049.5,3.333333333,2.1,0
767.54,3.333333333,5.49,1
1408.77,2.666666667,3.0525,0
1081.58,3.666666667,5.675454545,1
2115.82,2.666666667,7.00125,1
497.1,2.333333333,3,0
636.38,3.333333333,2.7,0
1492.34,4,5.83,1
1161.95,3.666666667,5.986363636,0
591.31,1.666666667,4.2,0
